brand_code_uc,brand_descr,week_end,revenue
560405,GLADE,7/14/2018,619573.34
560405,GLADE,7/21/2018,637793.7
560405,GLADE,7/28/2018,698105.01
560405,GLADE,8/4/2018,798238.05
560405,GLADE,8/11/2018,781631.2
560405,GLADE,8/18/2018,817719.88
560405,GLADE,8/25/2018,844514.59
560405,GLADE,9/1/2018,921280.4
560405,GLADE,9/8/2018,1030819.64
560405,GLADE,9/15/2018,1312711.73
560405,GLADE,9/22/2018,1237589.09
560405,GLADE,9/29/2018,1360378.21
560405,GLADE,10/6/2018,1551353.48
560405,GLADE,10/13/2018,1508456.15
560405,GLADE,10/20/2018,1493530.56
560405,GLADE,10/27/2018,1444168.23
560405,GLADE,11/3/2018,1746798.51
560405,GLADE,11/10/2018,1887096.51
560405,GLADE,11/17/2018,1851212.31
560405,GLADE,11/24/2018,1972074.53
560405,GLADE,12/1/2018,1617378.64
560405,GLADE,12/8/2018,1588506.23
560405,GLADE,12/15/2018,1578770.82
560405,GLADE,12/22/2018,1788283.38
560405,GLADE,12/29/2018,2046284.49
561878,GOOD COOK,1/6/2018,1857057.35
561878,GOOD COOK,1/13/2018,1529032.21
561878,GOOD COOK,1/20/2018,1500805.42
561878,GOOD COOK,1/27/2018,1392875.52
561878,GOOD COOK,2/3/2018,1394067.93
561878,GOOD COOK,2/10/2018,1529255.56
561878,GOOD COOK,2/17/2018,1448386.21
561878,GOOD COOK,2/24/2018,1399510.05
561878,GOOD COOK,3/3/2018,1335736.09
561878,GOOD COOK,3/10/2018,1383791.5
561878,GOOD COOK,3/17/2018,1387303.64
561878,GOOD COOK,3/24/2018,1354665.53
561878,GOOD COOK,3/31/2018,1481842.27
561878,GOOD COOK,4/7/2018,1577528.66
561878,GOOD COOK,4/14/2018,1324080.53
561878,GOOD COOK,4/21/2018,1298119.2
561878,GOOD COOK,4/28/2018,1270471.84
561878,GOOD COOK,5/5/2018,1295365.22
561878,GOOD COOK,5/12/2018,1365951.67
561878,GOOD COOK,5/19/2018,1390399.55
561878,GOOD COOK,5/26/2018,1386753.1
561878,GOOD COOK,6/2/2018,1525429.55
561878,GOOD COOK,6/9/2018,1388280.86
561878,GOOD COOK,6/16/2018,1414501.53
561878,GOOD COOK,6/23/2018,1428496.4
561878,GOOD COOK,6/30/2018,1380299.82
561878,GOOD COOK,7/7/2018,1701798.89
561878,GOOD COOK,7/14/2018,1532335.09
561878,GOOD COOK,7/21/2018,1467270.04
561878,GOOD COOK,7/28/2018,1445523.31
561878,GOOD COOK,8/4/2018,1449166.28
561878,GOOD COOK,8/11/2018,1624851.96
561878,GOOD COOK,8/18/2018,1479132.59
561878,GOOD COOK,8/25/2018,1502399.84
561878,GOOD COOK,9/1/2018,1486328.64
561878,GOOD COOK,9/8/2018,1592685.91
561878,GOOD COOK,9/15/2018,1451667.07
561878,GOOD COOK,9/22/2018,1376020.09
561878,GOOD COOK,9/29/2018,1377045.76
561878,GOOD COOK,10/6/2018,1381528.2
561878,GOOD COOK,10/13/2018,1419235.41
561878,GOOD COOK,10/20/2018,1437770.39
561878,GOOD COOK,10/27/2018,1483805.82
561878,GOOD COOK,11/3/2018,1561129.4
561878,GOOD COOK,11/10/2018,1627647.07
561878,GOOD COOK,11/17/2018,2000077.95
561878,GOOD COOK,11/24/2018,4213698.21
561878,GOOD COOK,12/1/2018,3236098.98
561878,GOOD COOK,12/8/2018,1724194.54
561878,GOOD COOK,12/15/2018,1841947.76
561878,GOOD COOK,12/22/2018,2301638.38
561878,GOOD COOK,12/29/2018,3246349.52
565835,HANDI-FOIL,1/6/2018,1047279.12
565835,HANDI-FOIL,1/13/2018,750117.47
565835,HANDI-FOIL,1/20/2018,776519.56
565835,HANDI-FOIL,1/27/2018,746699.37
565835,HANDI-FOIL,2/3/2018,898749.25
565835,HANDI-FOIL,2/10/2018,1101641.62
565835,HANDI-FOIL,2/17/2018,1038793.19
565835,HANDI-FOIL,2/24/2018,906405.54
565835,HANDI-FOIL,3/3/2018,894346.98
565835,HANDI-FOIL,3/10/2018,925851.29
565835,HANDI-FOIL,3/17/2018,1011527.93
565835,HANDI-FOIL,3/24/2018,1015290.45
565835,HANDI-FOIL,3/31/2018,1622514.96
565835,HANDI-FOIL,4/7/2018,1300740.87
565835,HANDI-FOIL,4/14/2018,934010.94
565835,HANDI-FOIL,4/21/2018,957138.38
565835,HANDI-FOIL,4/28/2018,951428.07
565835,HANDI-FOIL,5/5/2018,998160.74
565835,HANDI-FOIL,5/12/2018,1097175.09
565835,HANDI-FOIL,5/19/2018,1087910.85
565835,HANDI-FOIL,5/26/2018,1213234.17
565835,HANDI-FOIL,6/2/2018,1307794.6
565835,HANDI-FOIL,6/9/2018,1043782.19
565835,HANDI-FOIL,6/16/2018,1149637.79
565835,HANDI-FOIL,6/23/2018,1084496.56
565835,HANDI-FOIL,6/30/2018,1080303.08
565835,HANDI-FOIL,7/7/2018,1681963.65
565835,HANDI-FOIL,7/14/2018,1079453.81
565835,HANDI-FOIL,7/21/2018,1039187.05
565835,HANDI-FOIL,7/28/2018,1088466.58
565835,HANDI-FOIL,8/4/2018,1099137.43
565835,HANDI-FOIL,8/11/2018,1107403.47
565835,HANDI-FOIL,8/18/2018,1137174.55
565835,HANDI-FOIL,8/25/2018,1167643.97
565835,HANDI-FOIL,9/1/2018,1275306.29
565835,HANDI-FOIL,9/8/2018,1394575.16
565835,HANDI-FOIL,9/15/2018,1201854.12
565835,HANDI-FOIL,9/22/2018,1157509.45
565835,HANDI-FOIL,9/29/2018,1180791.83
565835,HANDI-FOIL,10/6/2018,1209044.77
565835,HANDI-FOIL,10/13/2018,1255144.14
565835,HANDI-FOIL,10/20/2018,1288724.8
565835,HANDI-FOIL,10/27/2018,1344044.56
565835,HANDI-FOIL,11/3/2018,1769022.96
565835,HANDI-FOIL,11/10/2018,1563502.34
565835,HANDI-FOIL,11/17/2018,2780707.41
565835,HANDI-FOIL,11/24/2018,6974324.18
565835,HANDI-FOIL,12/1/2018,2092846.75
565835,HANDI-FOIL,12/8/2018,1518025.58
565835,HANDI-FOIL,12/15/2018,1943526
565835,HANDI-FOIL,12/22/2018,3363409.14
565835,HANDI-FOIL,12/29/2018,3641865.12
565839,HANDI-FOIL ULTIMATES,1/6/2018,1357838.34
565839,HANDI-FOIL ULTIMATES,1/13/2018,802817.76
565839,HANDI-FOIL ULTIMATES,1/20/2018,850210.99
565839,HANDI-FOIL ULTIMATES,1/27/2018,830211.77
565839,HANDI-FOIL ULTIMATES,2/3/2018,1005661.59
565839,HANDI-FOIL ULTIMATES,2/10/2018,1324345.47
565839,HANDI-FOIL ULTIMATES,2/17/2018,1063179.25
565839,HANDI-FOIL ULTIMATES,2/24/2018,998535.23
565839,HANDI-FOIL ULTIMATES,3/3/2018,1009083.47
565839,HANDI-FOIL ULTIMATES,3/10/2018,1043691.05
565839,HANDI-FOIL ULTIMATES,3/17/2018,1113283.06
565839,HANDI-FOIL ULTIMATES,3/24/2018,1174152.79
565839,HANDI-FOIL ULTIMATES,3/31/2018,2205972.31
565839,HANDI-FOIL ULTIMATES,4/7/2018,1996227.43
565839,HANDI-FOIL ULTIMATES,4/14/2018,1081949.67
565839,HANDI-FOIL ULTIMATES,4/21/2018,1107052.25
565839,HANDI-FOIL ULTIMATES,4/28/2018,1118140.3
565839,HANDI-FOIL ULTIMATES,5/5/2018,1200039.43
565839,HANDI-FOIL ULTIMATES,5/12/2018,1364997.95
565839,HANDI-FOIL ULTIMATES,5/19/2018,1383848.45
565839,HANDI-FOIL ULTIMATES,5/26/2018,1500208.56
565839,HANDI-FOIL ULTIMATES,6/2/2018,1824742.15
565839,HANDI-FOIL ULTIMATES,6/9/2018,1316890.94
565839,HANDI-FOIL ULTIMATES,6/16/2018,1433145.4
565839,HANDI-FOIL ULTIMATES,6/23/2018,1385841.9
565839,HANDI-FOIL ULTIMATES,6/30/2018,1309405.27
565839,HANDI-FOIL ULTIMATES,7/7/2018,2349590.21
565839,HANDI-FOIL ULTIMATES,7/14/2018,1358780.49
565839,HANDI-FOIL ULTIMATES,7/21/2018,1188819.62
565839,HANDI-FOIL ULTIMATES,7/28/2018,1247943.7
565839,HANDI-FOIL ULTIMATES,8/4/2018,1251199.89
565839,HANDI-FOIL ULTIMATES,8/11/2018,1283781.48
565839,HANDI-FOIL ULTIMATES,8/18/2018,1311221.51
565839,HANDI-FOIL ULTIMATES,8/25/2018,1324494.79
565839,HANDI-FOIL ULTIMATES,9/1/2018,1464440.18
565839,HANDI-FOIL ULTIMATES,9/8/2018,1713286.42
565839,HANDI-FOIL ULTIMATES,9/15/2018,1323928.69
565839,HANDI-FOIL ULTIMATES,9/22/2018,1216999.53
565839,HANDI-FOIL ULTIMATES,9/29/2018,1210817.63
565839,HANDI-FOIL ULTIMATES,10/6/2018,1244574.2
565839,HANDI-FOIL ULTIMATES,10/13/2018,1247366.69
565839,HANDI-FOIL ULTIMATES,10/20/2018,1259090.05
565839,HANDI-FOIL ULTIMATES,10/27/2018,1350069.04
565839,HANDI-FOIL ULTIMATES,11/3/2018,1972108.29
565839,HANDI-FOIL ULTIMATES,11/10/2018,1995890.57
565839,HANDI-FOIL ULTIMATES,11/17/2018,5068374.48
565839,HANDI-FOIL ULTIMATES,11/24/2018,15772176.16
565839,HANDI-FOIL ULTIMATES,12/1/2018,4393436.6
565839,HANDI-FOIL ULTIMATES,12/8/2018,1505732.47
565839,HANDI-FOIL ULTIMATES,12/15/2018,1942795.83
565839,HANDI-FOIL ULTIMATES,12/22/2018,4063211.08
565839,HANDI-FOIL ULTIMATES,12/29/2018,6387373.26
569063,HEWLETT PACKARD,1/6/2018,2866855.48
569063,HEWLETT PACKARD,1/13/2018,4005423.24
569063,HEWLETT PACKARD,1/20/2018,3490393.21
569063,HEWLETT PACKARD,1/27/2018,3457157.89
569063,HEWLETT PACKARD,2/3/2018,3721596.35
569063,HEWLETT PACKARD,2/10/2018,3657417.73
569063,HEWLETT PACKARD,2/17/2018,3621216.83
569063,HEWLETT PACKARD,2/24/2018,3522930.27
569063,HEWLETT PACKARD,3/3/2018,3735436.05
569063,HEWLETT PACKARD,3/10/2018,3577108.76
569063,HEWLETT PACKARD,3/17/2018,3444568.54
569063,HEWLETT PACKARD,3/24/2018,3401601.47
569063,HEWLETT PACKARD,3/31/2018,3408479.22
569063,HEWLETT PACKARD,4/7/2018,3332052.9
569063,HEWLETT PACKARD,4/14/2018,4470652.63
569063,HEWLETT PACKARD,4/21/2018,3453531.63
569063,HEWLETT PACKARD,4/28/2018,3020196.44
569063,HEWLETT PACKARD,5/5/2018,2976679.09
569063,HEWLETT PACKARD,5/12/2018,2969200.35
569063,HEWLETT PACKARD,5/19/2018,2842570.12
569063,HEWLETT PACKARD,5/26/2018,2721837.73
569063,HEWLETT PACKARD,6/2/2018,2752044.88
569063,HEWLETT PACKARD,6/9/2018,2904724.35
569063,HEWLETT PACKARD,6/16/2018,2791305.92
569063,HEWLETT PACKARD,6/23/2018,2657430.07
569063,HEWLETT PACKARD,6/30/2018,2649680.53
569063,HEWLETT PACKARD,7/7/2018,2470174.71
569063,HEWLETT PACKARD,7/14/2018,2734317.6
569063,HEWLETT PACKARD,7/21/2018,3551014.1
569063,HEWLETT PACKARD,7/28/2018,2847333.45
569063,HEWLETT PACKARD,8/4/2018,3182206.68
569063,HEWLETT PACKARD,8/11/2018,3264049.93
569063,HEWLETT PACKARD,8/18/2018,3338146.07
569063,HEWLETT PACKARD,8/25/2018,3601960.85
569063,HEWLETT PACKARD,9/1/2018,3466937.05
569063,HEWLETT PACKARD,9/8/2018,3403526.38
569063,HEWLETT PACKARD,9/15/2018,3248095.24
569063,HEWLETT PACKARD,9/22/2018,3125806.68
569063,HEWLETT PACKARD,9/29/2018,3021386.03
569063,HEWLETT PACKARD,10/6/2018,3178020.79
569063,HEWLETT PACKARD,10/13/2018,3472525.82
569063,HEWLETT PACKARD,10/20/2018,3157999.58
569063,HEWLETT PACKARD,10/27/2018,3059922.33
569063,HEWLETT PACKARD,11/3/2018,3163107.84
569063,HEWLETT PACKARD,11/10/2018,3008921.88
569063,HEWLETT PACKARD,11/17/2018,2887997.74
569063,HEWLETT PACKARD,11/24/2018,2434550.42
569063,HEWLETT PACKARD,12/1/2018,3072913.79
569063,HEWLETT PACKARD,12/8/2018,3381938.04
569063,HEWLETT PACKARD,12/15/2018,3296695.12
569063,HEWLETT PACKARD,12/22/2018,3308736.04
569063,HEWLETT PACKARD,12/29/2018,2306107.04
571447,HOT SHOT,1/6/2018,241001.94
571447,HOT SHOT,1/13/2018,252604.84
571447,HOT SHOT,1/20/2018,213635.46
571447,HOT SHOT,1/27/2018,226346.77
571447,HOT SHOT,2/3/2018,252365.44
571447,HOT SHOT,2/10/2018,238970.46
571447,HOT SHOT,2/17/2018,245080.69
571447,HOT SHOT,2/24/2018,311715.95
571447,HOT SHOT,3/3/2018,373559.38
571447,HOT SHOT,3/10/2018,334837.65
571447,HOT SHOT,3/17/2018,340230.78
571447,HOT SHOT,3/24/2018,387288.64
571447,HOT SHOT,3/31/2018,444420.99
571447,HOT SHOT,4/7/2018,487318.89
571447,HOT SHOT,4/14/2018,463992.09
571447,HOT SHOT,4/21/2018,457690.06
571447,HOT SHOT,4/28/2018,511063.2
571447,HOT SHOT,5/5/2018,728021.06
571447,HOT SHOT,5/12/2018,745905
571447,HOT SHOT,5/19/2018,708066.32
571447,HOT SHOT,5/26/2018,789400.25
571447,HOT SHOT,6/2/2018,975432.78
571447,HOT SHOT,6/9/2018,980069.6
571447,HOT SHOT,6/16/2018,1019037.81
571447,HOT SHOT,6/23/2018,1007975.08
571447,HOT SHOT,6/30/2018,1056015.22
571447,HOT SHOT,7/7/2018,1216305.09
571447,HOT SHOT,7/14/2018,1226902.72
571447,HOT SHOT,7/21/2018,1150990.18
571447,HOT SHOT,7/28/2018,1088878.38
571447,HOT SHOT,8/4/2018,1187598.15
571447,HOT SHOT,8/11/2018,1168714.39
571447,HOT SHOT,8/18/2018,1089074.84
571447,HOT SHOT,8/25/2018,1053260.19
571447,HOT SHOT,9/1/2018,1168856.67
571447,HOT SHOT,9/8/2018,1161054.76
571447,HOT SHOT,9/15/2018,995643.82
571447,HOT SHOT,9/22/2018,1033645.95
571447,HOT SHOT,9/29/2018,907243.42
571447,HOT SHOT,10/6/2018,1035894.09
571447,HOT SHOT,10/13/2018,885879.96
571447,HOT SHOT,10/20/2018,661996.68
571447,HOT SHOT,10/27/2018,555831.77
571447,HOT SHOT,11/3/2018,615590.21
571447,HOT SHOT,11/10/2018,541300.62
571447,HOT SHOT,11/17/2018,423015.06
571447,HOT SHOT,11/24/2018,405455.85
571447,HOT SHOT,12/1/2018,387627.77
571447,HOT SHOT,12/8/2018,373477.76
571447,HOT SHOT,12/15/2018,298772.86
571447,HOT SHOT,12/22/2018,297813.45
571447,HOT SHOT,12/29/2018,279316.87
578558,JUST WIRELESS,1/6/2018,498408.59
578558,JUST WIRELESS,1/13/2018,458755.03
578558,JUST WIRELESS,1/20/2018,445652.91
578558,JUST WIRELESS,1/27/2018,431283.81
578558,JUST WIRELESS,2/3/2018,467007.33
578558,JUST WIRELESS,2/10/2018,461217.56
578558,JUST WIRELESS,2/17/2018,481690.61
578558,JUST WIRELESS,2/24/2018,466096.81
578558,JUST WIRELESS,3/3/2018,515573.17
578558,JUST WIRELESS,3/10/2018,509797.61
578558,JUST WIRELESS,3/17/2018,506923.38
578558,JUST WIRELESS,3/24/2018,557450.49
578558,JUST WIRELESS,3/31/2018,528055.22
578558,JUST WIRELESS,4/7/2018,486783.01
578558,JUST WIRELESS,4/14/2018,496315.46
578558,JUST WIRELESS,4/21/2018,498134.22
578558,JUST WIRELESS,4/28/2018,500238.49
578558,JUST WIRELESS,5/5/2018,512141.69
578558,JUST WIRELESS,5/12/2018,498930.13
578558,JUST WIRELESS,5/19/2018,494648.64
578558,JUST WIRELESS,5/26/2018,496688.77
578558,JUST WIRELESS,6/2/2018,519225.25
578558,JUST WIRELESS,6/9/2018,594483.23
578558,JUST WIRELESS,6/16/2018,679223.59
578558,JUST WIRELESS,6/23/2018,694317.97
578558,JUST WIRELESS,6/30/2018,671605.54
578558,JUST WIRELESS,7/7/2018,637713.84
578558,JUST WIRELESS,7/14/2018,663859.46
578558,JUST WIRELESS,7/21/2018,668429.3
578558,JUST WIRELESS,7/28/2018,658518.04
578558,JUST WIRELESS,8/4/2018,631924.37
578558,JUST WIRELESS,8/11/2018,564004.57
578558,JUST WIRELESS,8/18/2018,579371.96
578558,JUST WIRELESS,8/25/2018,559706.48
578558,JUST WIRELESS,9/1/2018,563526.07
578558,JUST WIRELESS,9/8/2018,557741.98
578558,JUST WIRELESS,9/15/2018,652156.4
578558,JUST WIRELESS,9/22/2018,556648.89
578558,JUST WIRELESS,9/29/2018,562229.8
578558,JUST WIRELESS,10/6/2018,648089.88
578558,JUST WIRELESS,10/13/2018,601908.78
578558,JUST WIRELESS,10/20/2018,578436.43
578558,JUST WIRELESS,10/27/2018,559380.59
578558,JUST WIRELESS,11/3/2018,569249.27
578558,JUST WIRELESS,11/10/2018,578814.09
578558,JUST WIRELESS,11/17/2018,547265.61
578558,JUST WIRELESS,11/24/2018,570091.85
578558,JUST WIRELESS,12/1/2018,642177.95
578558,JUST WIRELESS,12/8/2018,620436.64
578558,JUST WIRELESS,12/15/2018,748623.6
578558,JUST WIRELESS,12/22/2018,1144825.95
578558,JUST WIRELESS,12/29/2018,1018292.76
581335,KINGSFORD,1/6/2018,1714071.3
581335,KINGSFORD,1/13/2018,1200976.88
581335,KINGSFORD,1/20/2018,1412929.03
581335,KINGSFORD,1/27/2018,1580555.59
581335,KINGSFORD,2/3/2018,1758855.4
581335,KINGSFORD,2/10/2018,2031672.2
581335,KINGSFORD,2/17/2018,1769131.89
581335,KINGSFORD,2/24/2018,2121869.08
581335,KINGSFORD,3/3/2018,2283101.17
581335,KINGSFORD,3/10/2018,2359282.09
581335,KINGSFORD,3/17/2018,2583080.52
581335,KINGSFORD,3/24/2018,2756789.81
581335,KINGSFORD,3/31/2018,3307459.62
581335,KINGSFORD,4/7/2018,3753708.92
581335,KINGSFORD,4/14/2018,3241305.11
581335,KINGSFORD,4/21/2018,3342935.69
581335,KINGSFORD,4/28/2018,4455501.64
581335,KINGSFORD,5/5/2018,5114477.81
581335,KINGSFORD,5/12/2018,5327878.51
581335,KINGSFORD,5/19/2018,5551861.19
581335,KINGSFORD,5/26/2018,7878082.22
581335,KINGSFORD,6/2/2018,8665492.8
581335,KINGSFORD,6/9/2018,4680342.08
581335,KINGSFORD,6/16/2018,6461426.8
581335,KINGSFORD,6/23/2018,5977570.25
581335,KINGSFORD,6/30/2018,5097186.58
581335,KINGSFORD,7/7/2018,9970655.46
581335,KINGSFORD,7/14/2018,5402336.49
581335,KINGSFORD,7/21/2018,4218868.27
581335,KINGSFORD,7/28/2018,4055994.43
581335,KINGSFORD,8/4/2018,4148408.58
581335,KINGSFORD,8/11/2018,4200257.82
581335,KINGSFORD,8/18/2018,3959636.22
581335,KINGSFORD,8/25/2018,3764889.06
581335,KINGSFORD,9/1/2018,4883509.53
581335,KINGSFORD,9/8/2018,6072541.94
581335,KINGSFORD,9/15/2018,3721388
581335,KINGSFORD,9/22/2018,2942048.92
581335,KINGSFORD,9/29/2018,2497300.41
581335,KINGSFORD,10/6/2018,2522889.1
581335,KINGSFORD,10/13/2018,2521338.65
581335,KINGSFORD,10/20/2018,2147231.62
581335,KINGSFORD,10/27/2018,2058303.23
581335,KINGSFORD,11/3/2018,1990714.13
581335,KINGSFORD,11/10/2018,1812415
581335,KINGSFORD,11/17/2018,1621027.83
581335,KINGSFORD,11/24/2018,2369304.53
581335,KINGSFORD,12/1/2018,1482053.5
581335,KINGSFORD,12/8/2018,1190026.61
581335,KINGSFORD,12/15/2018,1188203.79
581335,KINGSFORD,12/22/2018,1510088.65
581335,KINGSFORD,12/29/2018,2517080.44
596072,MEAD FIVE STAR,1/6/2018,1134630.14
596072,MEAD FIVE STAR,1/13/2018,1942329.32
596072,MEAD FIVE STAR,1/20/2018,1574734.48
596072,MEAD FIVE STAR,1/27/2018,1202844.26
596072,MEAD FIVE STAR,2/3/2018,920604.95
596072,MEAD FIVE STAR,2/10/2018,613719.58
596072,MEAD FIVE STAR,2/17/2018,526900.73
596072,MEAD FIVE STAR,2/24/2018,459728.75
596072,MEAD FIVE STAR,3/3/2018,500181.96
596072,MEAD FIVE STAR,3/10/2018,472941.13
596072,MEAD FIVE STAR,3/17/2018,438647.44
596072,MEAD FIVE STAR,3/24/2018,427514.94
596072,MEAD FIVE STAR,3/31/2018,415553.94
596072,MEAD FIVE STAR,4/7/2018,416827.02
596072,MEAD FIVE STAR,4/14/2018,391560.12
596072,MEAD FIVE STAR,4/21/2018,357942.88
596072,MEAD FIVE STAR,4/28/2018,330554.75
596072,MEAD FIVE STAR,5/5/2018,321968.34
596072,MEAD FIVE STAR,5/12/2018,329559.31
596072,MEAD FIVE STAR,5/19/2018,318094.82
596072,MEAD FIVE STAR,5/26/2018,294671.35
596072,MEAD FIVE STAR,6/2/2018,295984.86
596072,MEAD FIVE STAR,6/9/2018,333834.02
596072,MEAD FIVE STAR,6/16/2018,330021.2
596072,MEAD FIVE STAR,6/23/2018,344167.62
596072,MEAD FIVE STAR,6/30/2018,381919.67
596072,MEAD FIVE STAR,7/7/2018,540224.79
596072,MEAD FIVE STAR,7/14/2018,1590720.41
596072,MEAD FIVE STAR,7/21/2018,3952724.18
596072,MEAD FIVE STAR,7/28/2018,5138749.67
596072,MEAD FIVE STAR,8/4/2018,8776378.39
596072,MEAD FIVE STAR,8/11/2018,10405646.93
596072,MEAD FIVE STAR,8/18/2018,10550269.7
596072,MEAD FIVE STAR,8/25/2018,8233853.77
596072,MEAD FIVE STAR,9/1/2018,5520264.18
596072,MEAD FIVE STAR,9/8/2018,3316441.39
596072,MEAD FIVE STAR,9/15/2018,1418117.6
596072,MEAD FIVE STAR,9/22/2018,762570.13
596072,MEAD FIVE STAR,9/29/2018,592725.32
596072,MEAD FIVE STAR,10/6/2018,476880.01
596072,MEAD FIVE STAR,10/13/2018,414659.07
596072,MEAD FIVE STAR,10/20/2018,402459.38
596072,MEAD FIVE STAR,10/27/2018,388098.71
596072,MEAD FIVE STAR,11/3/2018,372823.48
596072,MEAD FIVE STAR,11/10/2018,378611.36
596072,MEAD FIVE STAR,11/17/2018,342138.26
596072,MEAD FIVE STAR,11/24/2018,232363.73
596072,MEAD FIVE STAR,12/1/2018,341338.23
596072,MEAD FIVE STAR,12/8/2018,366591.01
596072,MEAD FIVE STAR,12/15/2018,345763.64
596072,MEAD FIVE STAR,12/22/2018,349089.2
596072,MEAD FIVE STAR,12/29/2018,315713.14
599631,MOBIL 1,1/6/2018,186903.92
599631,MOBIL 1,1/13/2018,231296.31
599631,MOBIL 1,1/20/2018,228050.62
599631,MOBIL 1,1/27/2018,222756.92
599631,MOBIL 1,2/3/2018,201154.12
599631,MOBIL 1,2/10/2018,229073.25
599631,MOBIL 1,2/17/2018,217927.79
